color	director_name	duration	actor_1_name	movie_title	title_year
Color	Nicholas Meyer	116	Leonard Nimoy	Star Trek II: The Wrath of Khan 	1982
Color	Tom Shadyac	78	Sean Young	Ace Ventura: Pet Detective 	1994
Color	John Badham	114	Matthew Broderick	WarGames 	1983
Color	Peter Weir	112	Harrison Ford	Witness 	1985
Color	Mike McCoy	110	Alex Veadov	Act of Valor 	2012
Color	Anne Fletcher	104	Channing Tatum	Step Up 	2006
Color	Mike Judge	81	Bruce Willis	Beavis and Butt-Head Do America 	1996
Color	Quentin Tarantino	154	Robert De Niro	Jackie Brown 	1997
Color	Jon Hurwitz	102	Danneel Ackles	Harold & Kumar Escape from Guantanamo Bay 	2008
Color	Josh Trank	89	Michael Kelly	Chronicle 	2012
Color	Barbra Streisand	132	Miriam Margolyes	Yentl 	1983
Color	Terry Gilliam	103	Shelley Duvall	Time Bandits 	1981
Color	Tamra Davis	93	Britney Spears	Crossroads 	2002
Color	Nima Nourizadeh	93	Dax Flame	Project X 	2012
Color	Franklin J. Schaffner	172	George C. Scott	Patton 	1970
Color	Mark Romanek	96	Robin Williams	One Hour Photo 	2002
Color	John Erick Dowdle	89	Andrew Fiscella	Quarantine 	2008
Color	David Moreau	92	Chloë Grace Moretz	The Eye 	2008
Color	Christopher Erskin	97	Vanessa Williams	Johnson Family Vacation 	2004
Color	Jesse Dylan	93	Hector Elizondo	How High 	2001
Color	Brian Henson	89	Steven Mackintosh	The Muppet Christmas Carol 	1992
 Black and White	Martin Campbell	144	Eva Green	Casino Royale 	2006
 Black and White	Julie Taymor	123	Salma Hayek	Frida 	2002
Color	Dan Cutforth	93	Lexie Contursi	Katy Perry: Part of Me 	2012
Color	Josh Boone	133	Shailene Woodley	The Fault in Our Stars 	2014
Color	John Dahl	121	Matt Damon	Rounders 	1998
Color	Chris Rock	102	Rosario Dawson	Top Five 	2014
Color	John Frankenheimer	102	Talia Shire	Prophecy 	1979
Color	David Koepp	99	Illeana Douglas	Stir of Echoes 	1999
Color		55	Peter Mensah	Spartacus: War of the Damned             	
Color	Stephen Frears	98	Steve Coogan	Philomena 	2013
Color	Mike Binder	118	Alicia Witt	The Upside of Anger 	2005
Color	Franklin J. Schaffner	125	Laurence Olivier	The Boys from Brazil 	1978
Color	Elizabeth Allen Rosenbaum	104	Tammin Sursok	Aquamarine 	2006
Color	Jake Schreier	109	Nat Wolff	Paper Towns 	2015
Color	Cheryl Dunye	86	Michael Imperioli	My Baby's Daddy 	2004
 Black and White	Alexander Payne	115	Devin Ratray	Nebraska 	2013
Color	Ernest R. Dickerson	92	CCH Pounder	Tales from the Crypt: Demon Knight 	1995
Color	Tim Hill	91	Noel Fisher	Max Keeble's Big Move 	2001
Color	Jason Reitman	94	Charlize Theron	Young Adult 	2011
Color	Mark Neveldine	93	Jason Statham	Crank 	2006
Color	Lionel C. Martin	93	Bernie Mac	How to Be a Player 	1997
Color	Richard LaGravenese	100	Holly Hunter	Living Out Loud 	1998
Color	Sanaa Hamri	100	Common	Just Wright 	2010
Color	Jonathan Demme	113	Anne Hathaway	Rachel Getting Married 	2008
Color	Bob Rafelson	122	Anjelica Huston	The Postman Always Rings Twice 	1981
Color	Peter Webber	100	Scarlett Johansson	Girl with a Pearl Earring 	2003
Color	Wolfgang Petersen	293	Jürgen Prochnow	Das Boot 	1981
Color	John Lee Hancock	137	Dennis Quaid	The Alamo 	2004
Color	Wallace Wolodarsky	93	Heather Matarazzo	Sorority Boys 	2002
Color	Richard Curtis	123	Tom Hughes	About Time 	2013
Color	Yimou Zhang	119	Takeshi Kaneshiro	House of Flying Daggers 	2004
Color	Nicholas Jarecki	107	Nate Parker	Arbitrage 	2012
Color	Dean Israelite	106	Gary Weeks	Project Almanac 	2015
Color	Darnell Martin	109	Cedric the Entertainer	Cadillac Records 	2008
Color	Scott Alexander	81	Sarah Silverman	Screwed 	2000
Color	Stuart Gordon	95	Christopher Lambert	Fortress 	1992
Color	Christopher Guest	86	John Michael Higgins	For Your Consideration 	2006
 Black and White	Woody Allen	113	Melanie Griffith	Celebrity 	1998
Color	Ryan Murphy	122	Jill Clayburgh	Running with Scissors 	2006
Color	Robert Iscove	90	Anika Noni Rose	From Justin to Kelly 	2003
Color	Spike Lee	108	Michael Imperioli	Girl 6 	1996
Color	Jane Campion	113	Jennifer Jason Leigh	In the Cut 	2003
Color	James Gray	110	Isabella Rossellini	Two Lovers 	2008
Color	Fred Schepisi	109	Bob Hoskins	Last Orders 	2001
Color	Joon-ho Bong	110	Doona Bae	The Host 	2006
Color	Roger Spottiswoode	100	Robert Duvall	The Pursuit of D.B. Cooper 	1981
Color	Antonia Bird	101	Jeremy Davies	Ravenous 	1999
Color	Jon Poll	97	Robert Downey Jr.	Charlie Bartlett 	2007
Color	Paolo Sorrentino	172	Toni Servillo	The Great Beauty 	2013
Color	Peter Care	104	Kieran Culkin	The Dangerous Lives of Altar Boys 	2002
Color	Chan-wook Park	99	Mia Wasikowska	Stoker 	2013
 Black and White	Kar-Wai Wong	129	Li Gong	2046 	2004
Color	Ira Sachs	91	David Richmond-Peck	Married Life 	2007
Color	Carroll Ballard	100	Eamonn Walker	Duma 	2005
Color	Neil Jordan	111	Tony Curran	Ondine 	2009
Color	Takeshi Kitano	114	Omar Epps	Brother 	2000
Color	Anthony Russo	86	Michael Jeter	Welcome to Collinwood 	2002
Color	Sidney Lumet	107	Kyra Sedgwick	Critical Care 	1997
Color	Vadim Perelman	90	Eva Amurri Martino	The Life Before Her Eyes 	2007
Color	Lawrence Kasdan	103	Dianne Wiest	Darling Companion 	2012
Color	Marco Kreuzpaintner	120	Zack Ward	Trade 	2007
Color	Lajos Koltai	134	Marcell Nagy	Fateless 	2005
Color	Alan Rudolph	110	Bruce Willis	Breakfast of Champions 	1999
Color	Yimou Zhang	95	Honglei Sun	"A Woman, a Gun and a Noodle Shop "	2009
Color	Vincenzo Natali	95	David Hewlett	Cypher 	2002
 Black and White	Chuan Lu	132	Ye Liu	City of Life and Death 	2009
Color	Tim Johnson	94	Jim Parsons	Home 	2015
Color	Lijun Sun	89	Jon Heder	Legend of Kung Fu Rabbit 	2011
Color	Takashi Yamazaki	138	Takuya Kimura	Space Battleship Yamato 	2010
Color	Renny Harlin	113	Richard Coyle	5 Days of War 	2011
Color	Christopher Smith	99	Rachael Carpani	Triangle 	2009
Color	Timothy Hines	111	Christopher Lambert	10 Days in a Madhouse 	2015
Color	Randall Wallace	99	Jacob Vargas	Heaven Is for Real 	2014
Color	Guy Ritchie	104	Jason Statham	Snatch 	2000
Color	David Winters	89	Gary Daniels	Dancin' It's On 	2015
Color	Mary Lambert	103	Miko Hughes	Pet Sematary 	1989
Color	Akira Kurosawa	134	Tatsuo Matsumura	Madadayo 	1993
Color	Jamie Thraves	100	Paddy Considine	The Cry of the Owl 	2009
Color	Mabel Cheung	130	Wei Tang	A Tale of Three Cities 	2015
Color	Joe Dante	106	Phoebe Cates	Gremlins 	1984
Color	George Lucas	125	Harrison Ford	Star Wars: Episode IV - A New Hope 	1977
Color	Dan Mazer	109	Robert De Niro	Dirty Grandpa 	2016
Color	David Lean	200	Julie Christie	Doctor Zhivago 	1965
Color	Stephen Daldry	114	Wagner Moura	Trash 	2014
Color	Kenny Ortega	112	Lucas Grabeel	High School Musical 3: Senior Year 	2008
Color	David O. Russell	116	Christian Bale	The Fighter 	2010
Color	Jeff Tremaine	92	Bam Margera	Jackass Number Two 	2006
Color	Jonathan Lynn	120	Fred Gwynne	My Cousin Vinny 	1992
Color	R.J. Cutler	107	Chloë Grace Moretz	If I Stay 	2014
Color	Brian Trenchard-Smith	92	Zoe Ventoura	Drive Hard 	2014
Color	David S. Ward	107	Corbin Bernsen	Major League 	1989
Color	Oliver Parker	100	Lily Cole	St. Trinian's 	2007
Color	Joel Schumacher	81	Radha Mitchell	Phone Booth 	2002
Color	Adam Shankman	101	Lauren German	A Walk to Remember 	2002
Color	Tim Robbins	122	Lois Smith	Dead Man Walking 	1995
Color	Roger Kumble	97	Sarah Michelle Gellar	Cruel Intentions 	1999
Color	Kevin Greutert	92	Costas Mandylor	Saw VI 	2009
Color	Mel Brooks	92	Madeline Kahn	History of the World: Part I 	1981
Color	Gina Prince-Bythewood	110	Nate Parker	The Secret Life of Bees 	2008
Color	Rob Pritts	86	Vincent Pastore	Corky Romano 	2001
Color	Brian De Palma	91	Steven Bauer	Raising Cain 	1992
Color	Norman Jewison	145	Sylvester Stallone	F.I.S.T. 	1978
Color	Tobe Hooper	100	Louise Fletcher	Invaders from Mars 	1986
Color	John Crowley	111	Julie Walters	Brooklyn 	2015
Color	Stanley Kubrick	184	Ryan O'Neal	Barry Lyndon 	1975
Color	Brendan Malloy	89	Lee Majors	Out Cold 	2001
Color	Reginald Hudlin	84	Will Ferrell	The Ladies Man 	2000
Color	Dustin Hoffman	98	Luke Newberry	Quartet 	2012
Color	Gregory Poirier	95	Shannon Elizabeth	Tomcats 	2001
Color	Bill Paxton	100	Matthew McConaughey	Frailty 	2001
Color	Simon Curtis	109	Ryan Reynolds	Woman in Gold 	2015
 Black and White	Bill Condon	118	Liam Neeson	Kinsey 	2004
Color	Sam Raimi	88	Patricia Tallman	Army of Darkness 	1992
Color	Dewey Nicks	86	Jaime King	Slackers 	2002
Color	Lasse Hallström	118	Johnny Depp	What's Eating Gilbert Grape 	1993
Color	Philip Saville	125	Henry Ian Cusick	The Visual Bible: The Gospel of John 	2003
Color	Mike Leigh	125	Eddie Marsan	Vera Drake 	2004
Color	Daisy von Scherler Mayer	94	Michael McKean	The Guru 	2002
Color	Mira Nair	113	Anjelica Huston	The Perez Family 	1995
Color	Ethan Coen	104	Justin Timberlake	Inside Llewyn Davis 	2013
Color	Tim Blake Nelson	95	Mekhi Phifer	O 	2001
Color	William A. Graham	102	Milla Jovovich	Return to the Blue Lagoon 	1991
Color	Martin Ritt	124	Frank Finlay	The Molly Maguires 	1970
Color	John Turturro	105	Kate Winslet	Romance & Cigarettes 	2005
Color	Agnieszka Holland	104	Phyllida Law	Copying Beethoven 	2006
Color	Tobe Hooper	120	Heather O'Rourke	Poltergeist 	1982
Color	Rowan Joffe	111	Sam Riley	Brighton Rock 	2010
Color	David Hackl	95	Julie Benz	Saw V 	2008
Color	Giuliano Montaldo	96	John Cassavetes	Machine Gun McCain 	1969
Color	Lisa Azuelos	97	Nora Dunn	LOL 	2012
Color	Ray Lawrence	118	John Howard	Jindabyne 	2006
Color	Karan Johar	193	Shah Rukh Khan	Kabhi Alvida Naa Kehna 	2006
Color	Oliver Parker	97	Minnie Driver	An Ideal Husband 	1999
Color	Ruairi Robinson	98	Romola Garai	The Last Days on Mars 	2013
Color	Jaume Balagueró	103	Lena Olin	Darkness 	2002
Color	Stanley Kubrick	161	Keir Dullea	2001: A Space Odyssey 	1968
Color	Steven Spielberg	120	Henry Thomas	E.T. the Extra-Terrestrial 	1982
Color	Jon Kasdan	97	Kristen Stewart	In the Land of Women 	2007
Color	Léa Pool	97	William Hurt	The Blue Butterfly 	2004
Color	Floyd Mutrux	99	Ricky Schroder	There Goes My Baby 	1994
Color		24	Antonia Thomas	Lovesick             	
Color	Sajid Khan	144	Arjun Rampal	Housefull 	2010
Color	Christopher Cain	111	Jon Gries	September Dawn 	2007
Color	Dean Wright	145	Santiago Cabrera	For Greater Glory: The True Story of Cristiada 	2012
Color	Eric Lartigau	106	Karin Viard	La Famille Bélier 	2014
Color	Gus Van Sant	126	Robin Williams	Good Will Hunting 	1997
Color	Shintaro Shimosawa	106	Al Pacino	Misconduct 	2016
Color	Darren Lynn Bousman	121	Costas Mandylor	Saw III 	2006
Color	Ivan Reitman	117	Bill Murray	Stripes 	1981
Color	Peyton Reed	98	Kirsten Dunst	Bring It On 	2000
Color	James DeMonaco	109	Frank Grillo	The Purge: Election Year 	2016
Color	Robert Iscove	95	Paul Walker	She's All That 	1999
Color	Lee Daniels	109	Mo'Nique	Precious 	2009
Color	Darren Lynn Bousman	96	Costas Mandylor	Saw IV 	2007
Color	Geoffrey Sax	101	Deborah Kara Unger	White Noise 	2005
Color	Tyler Perry	107	Boris Kodjoe	Madea's Family Reunion 	2006
Color	Martin Scorsese	119	Tom Cruise	The Color of Money 	1986
 Black and White	Ken Annakin	178	Richard Burton	The Longest Day 	1962
Color	Stephen Herek	100	Lane Smith	The Mighty Ducks 	1992
Color	Takashi Shimizu	98	Sarah Michelle Gellar	The Grudge 	2004
Color	Dennis Dugan	92	Adam Sandler	Happy Gilmore 	1996
Color	Victor Salva	90	Eileen Brennan	Jeepers Creepers 	2001
Color	Stephen Herek	90	Keanu Reeves	Bill & Ted's Excellent Adventure 	1989
Color	Carol Reed	153	Oliver Reed	Oliver! 	1968
Color	John Madden	124	Tom Wilkinson	The Best Exotic Marigold Hotel 	2011
Color	Chuck Sheetz	82	Diedrich Bader	Recess: School's Out 	2001
Color	George Miller	107	Tina Turner	Mad Max Beyond Thunderdome 	1985
Color	Mark L. Lester	75	Bill Duke	Commando 	1985
Color	William Brent Bell	97	Lauren Cohan	The Boy 	2016
Color	John Erick Dowdle	80	Bojana Novakovic	Devil 	2010
Color	Marcus Raboy	85	John Witherspoon	Friday After Next 	2002
Color	Leigh Whannell	97	Lin Shaye	Insidious: Chapter 3 	2015
Color	Michael Schultz	109	Mike Starr	The Last Dragon 	1985
Color	Guy Ritchie	104	Jason Statham	Snatch 	2000
Color	Brett Leonard	140	Jeff Fahey	The Lawnmower Man 	1992
Color	Peter Sollett	90	Ari Graynor	Nick and Norah's Infinite Playlist 	2008
Color	Kevin Smith	130	Matt Damon	Dogma 	1999
Color	Bob Dolman	98	Erika Christensen	The Banger Sisters 	2002
Color	Joe Dante	101	Albert Brooks	Twilight Zone: The Movie 	1983
Color	Rowdy Herrington	114	Ben Gazzara	Road House 	1989
Color	Keenen Ivory Wayans	100	Jada Pinkett Smith	A Low Down Dirty Shame 	1994
Color	John Polson	85	Erika Christensen	Swimfan 	2002
Color	Greg Coolidge	103	Dane Cook	Employee of the Month 	2006
Color	Harry Elfont	100	Ethan Embry	Can't Hardly Wait 	1998
Color	Francis Ford Coppola	114	Tom Cruise	The Outsiders 	1983
Color	David Lowery	102	Bryce Dallas Howard	Pete's Dragon 	2016
Color	David Cronenberg	103	Tom Skerritt	The Dead Zone 	1983
Color	Ciarán Foy	97	Laila Haley	Sinister 2 	2015
Color	Salim Akil	116	Omari Hardwick	Sparkle 	2012
Color	Jamie Blanks	96	Marley Shelton	Valentine 	2001
Color	Olatunde Osunsanmi	98	Milla Jovovich	The Fourth Kind 	2009
Color	Robert Altman	105	Meryl Streep	A Prairie Home Companion 	2006
 Black and White	Leon Ichaso	123	Khandi Alexander	Sugar Hill 	1993
Color	Joseph Zito	107	Billy Drago	Invasion U.S.A. 	1985
Color	Malcolm D. Lee	112	Jurnee Smollett-Bell	Roll Bounce 	2005
Color	Wes Anderson	93	Bill Murray	Rushmore 	1998
Color	Colin Strause	97	David Zayas	Skyline 	2010
Color	John Madden	122	Tina Desai	The Second Best Exotic Marigold Hotel 	2015
Color	Patricia Rozema	101	Julia Ormond	Kit Kittredge: An American Girl 	2008
Color	Mark Rosman	100	Ben Feldman	The Perfect Man 	2005
Color	Spike Lee	129	Denzel Washington	Mo' Better Blues 	1990
Color	Steve Oedekerk	81	Steve Oedekerk	Kung Pow: Enter the Fist 	2002
Color	Ron Underwood	96	Reba McEntire	Tremors 	1990
Color	Rob Schmidt	84	Kevin Zegers	Wrong Turn 	2003
Color	Walter Hill	100	Dennis Quaid	The Long Riders 	1980
Color	James Foley	110	Byron Mann	The Corruptor 	1999
Color	Jeff Nichols	130	Matthew McConaughey	Mud 	2012
Color	Robert Ben Garant	84	Wendi McLendon-Covey	Reno 911!: Miami 	2007
Color	Morgan Spurlock	106	Harry Styles	One Direction: This Is Us 	2013
Color	Neal Brennan	89	Rob Riggle	"The Goods: Live Hard, Sell Hard "	2009
Color	Tuck Tucker	76	Jennifer Jason Leigh	Hey Arnold! The Movie 	2002
Color	Simon Curtis	99	Eddie Redmayne	My Week with Marilyn 	2011
Color	Richard Shepard	96	Adam Scott	The Matador 	2005
Color	Theodore Witcher	104	Leonard Roberts	Love Jones 	1997
Color	Joel Edgerton	108	Busy Philipps	The Gift 	2015
Color	Jim Hanon	108	Chase Ellison	End of the Spear 	2005
Color	Tommy O'Haver	87	Mila Kunis	Get Over It 	2001
Color	Mike Judge	89	Gary Cole	Office Space 	1999
Color	Michael Patrick Jann	97	Kirsten Dunst	Drop Dead Gorgeous 	1999
Color	Tim Burton	106	Christoph Waltz	Big Eyes 	2014
Color	Peter Berg	100	Jon Favreau	Very Bad Things 	1998
Color	Joe Nussbaum	89	Steve Carell	Sleepover 	2004
Color	Brian De Palma	114	Melanie Griffith	Body Double 	1984
Color	Jorma Taccone	95	Jasper Cole	MacGruber 	2010
Color	Stephen Frears	97	Sophie Okonedo	Dirty Pretty Things 	2002
Color	Elizabeth Banks	94	Hugh Jackman	Movie 43 	2013
Color	Florian Henckel von Donnersmarck	103	Johnny Depp	The Tourist 	2010
Color	Jeff Lowell	95	Stephen Root	Over Her Dead Body 	2008
 Black and White	Lorene Scafaria	101	Steve Carell	Seeking a Friend for the End of the World 	2012
Color	Miguel Arteta	87	Kurtwood Smith	Cedar Rapids 	2011
Color		40	Michaela Conlin	Bones             	
 Black and White	Tony Kaye	101	Ethan Suplee	American History X 	1998
Color	Marcus Dunstan	82	Daniel Sharman	The Collection 	2012
Color	Timothy Björklund	74	Nathan Lane	Teacher's Pet 	2004
Color	François Girard	130	Johannes Silberschneider	The Red Violin 	1998
Color	David Lynch	112	Sissy Spacek	The Straight Story 	1999
Color	Scott Kalvert	96	Norman Reedus	Deuces Wild 	2002
Color	Jason Bateman	89	Beth Grant	Bad Words 	2013
Color	David Schwimmer	100	Dylan Moran	"Run, Fatboy, Run "	2007
Color	Allan Arkush	78	Bernadette Peters	Heartbeeps 	1981
Color	Mike Binder	121	Jennifer Ehle	Black or White 	2014
Color	Eric Bross	85	Jerry Stiller	On the Line 	2001
Color	Werner Herzog	120	Christian Bale	Rescue Dawn 	2006
Color	Dan Fogelman	106	Al Pacino	Danny Collins 	2015
Color	Jay Duplass	83	Judy Greer	"Jeff, Who Lives at Home "	2011
Color	Luca Guadagnino	120	Flavio Parenti	I Am Love 	2009
Color	John Putch	111	Robert Picardo	Atlas Shrugged II: The Strike 	2012
Color	Peter Medak	100	Gary Oldman	Romeo Is Bleeding 	1993
Color	Steven Soderbergh	89	Peter Fonda	The Limey 	1999
Color	Paul Haggis	115	Don Cheadle	Crash 	2004
Color	Terence Davies	135	Eric Stoltz	The House of Mirth 	2000
Color	Harley Cokeliss	92	Cliff Robertson	Malone 	1987
Color	Victor Salva	120	Scott Mechlowicz	Peaceful Warrior 	2006
Color	Tom Brady	97	Don Johnson	Bucky Larson: Born to Be a Star 	2011
Color	Spike Lee	135	Gillian White	Bamboozled 	2000
Color	Jason Zada	93	Eoin Macken	The Forest 	2016
Color	Franklin J. Schaffner	118	Frank Langella	Sphinx 	1981
Color	Noah Baumbach	97	Naomi Watts	While We're Young 	2014
Color	Chris Weitz	98	Demián Bichir	A Better Life 	2011
Color	David Cronenberg	98	Miranda Richardson	Spider 	2002
Color	Eric Blakeney	101	Liam Neeson	Gun Shy 	2000
Color	Douglas McGrath	132	Charlie Hunnam	Nicholas Nickleby 	2002
Color	Ariel Vromen	106	Chris Evans	The Iceman 	2012
Color		55	Krystyna Janda	Dekalog             	
Color	Rakesh Roshan	168	Naseeruddin Shah	Krrish 	2006
Color	John Waters	87	Alicia Witt	Cecil B. DeMented 	2000
Color	William Friedkin	98	Matthew McConaughey	Killer Joe 	2011
Color	Derrick Borte	96	Demi Moore	The Joneses 	2009
Color	Richard Kwietniowski	104	Philip Seymour Hoffman	Owning Mahowny 	2003
Color	Bob Odenkirk	93	Jenna Fischer	The Brothers Solomon 	2007
Color	Kar-Wai Wong	95	Natalie Portman	My Blueberry Nights 	2007
Color	John Turturro	119	Beverly D'Angelo	Illuminata 	1998
Color	Guy Ritchie	89	Bruce Greenwood	Swept Away 	2002
Color	Joshua Seftel	107	Bashar Rahal	"War, Inc. "	2008
 Black and White	Stephen Chow	85	Wei Zhao	Shaolin Soccer 	2001
Color	Vincent Gallo	93	Vincent Gallo	The Brown Bunny 	2003
Color	Claude Chabrol	101	Isabelle Huppert	The Swindle 	1997
Color	Jon Stewart	103	Numan Acar	Rosewater 	2014
Color	Bigas Luna	101	Olivier Martinez	The Chambermaid on the Titanic 	1997
Color	Ralph Fiennes	123	Gerard Butler	Coriolanus 	2011
Color	Dan Harris	111	Kip Pardue	Imaginary Heroes 	2004
Color	Mel Smith	86	Minnie Driver	High Heels and Low Lifes 	2001
Color	Bobcat Goldthwait	99	Robin Williams	World's Greatest Dad 	2009
Color	Christopher Smith	90	Danny Dyer	Severance 	2006
Color	Stuart Gordon	82	Joe Mantegna	Edmond 	2005
Color	Jake Scott	110	Kristen Stewart	Welcome to the Rileys 	2010
Color	Alan Metter	83	Christopher Lee	Police Academy: Mission to Moscow 	1994
Color	Jeb Stuart	128	Ricky Schroder	Blood Done Sign My Name 	2010
Color	Rafa Lara	125	Jorge Luis Moreno	"Cinco de Mayo, La Batalla "	2013
Color	Michael Radford	97	Chris Noth	Elsa & Fred 	2014
Color	Arthur Hiller	86	Eric Idle	An Alan Smithee Film: Burn Hollywood Burn 	1997
Color	Michael Meredith	91	Jeff Bridges	The Open Road 	2009
Color	Julio DePietro	90	Adrian Martinez	The Good Guy 	2009
Color	Katherine Dieckmann	90	Stephanie Szostak	Motherhood 	2009
Color	William Dear	94	Madison Pettis	Free Style 	2008
Color	Kim Farrant	112	Nicholas Hamilton	Strangerland 	2015
Color	Marcus Raboy	85	Mike Epps	The Janky Promoters 	2009
Color	Scott Marshall	93	Drew Fuller	Blonde Ambition 	2007
Color	Álex de la Iglesia	104	Jim Carter	The Oxford Murders 	2008
Color	Andrew Traucki	94	Damian Walshe-Howling	The Reef 	2010
Color	Michael Clancy	85	Zooey Deschanel	Eulogy 	2004
Color	Patrick Lussier	99	Teryl Rothery	White Noise 2: The Light 	2007
Color	Robert Adetuyi	91	Shane Pollard	You Got Served: Beat the World 	2011
Color	Kari Skogland	117	Jim Sturgess	Fifty Dead Men Walking 	2008
Color	Taedong Park	85	Drake Bell	Jungle Shuffle 	2014
Color	Paul Schrader	106	Veronica Ferres	Adam Resurrected 	2008
Color	Benedikt Erlingsson	81	Ingvar Eggert Sigurðsson	Of Horses and Men 	2013
Color	Gurinder Chadha	100	Sendhil Ramamurthy	It's a Wonderful Afterlife 	2010
Color	Jason Connery	90	Ray Winstone	The Devil's Tomb 	2009
Color	Vic Sarin	116	Jimi Mistry	Partition 	2007
Color	Jim Issa	84	Elaine Hendrix	Good Intentions 	2010
